"Plot Title: 20160401_-_2.5_m_-_Bethel"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20160401, SEN S/N: 20160401)","Intensity, lum/ft² (LGR S/N: 20160401, SEN S/N: 20160401)","Coupler Attached (LGR S/N: 20160401)","Stopped (LGR S/N: 20160401)","End Of File (LGR S/N: 20160401)"
1934,05/19/24 01:00:00 AM,33.639,3.0,,,
1935,05/19/24 02:00:00 AM,33.430,3.0,,,
1936,05/19/24 03:00:00 AM,33.222,3.0,,,
1937,05/19/24 04:00:00 AM,33.118,3.0,,,
1938,05/19/24 05:00:00 AM,33.014,2.0,,,
1939,05/19/24 06:00:00 AM,32.807,3.0,,,
1940,05/19/24 07:00:00 AM,32.807,13.0,,,
1941,05/19/24 08:00:00 AM,33.014,35.0,,,
1942,05/19/24 09:00:00 AM,33.222,39.0,,,
1943,05/19/24 10:00:00 AM,33.535,80.0,,,
1944,05/19/24 11:00:00 AM,33.743,80.0,,,
1945,05/19/24 12:00:00 PM,33.743,65.0,,,
1946,05/19/24 01:00:00 PM,34.374,42.0,,,
1947,05/19/24 02:00:00 PM,34.796,93.0,,,
1948,05/19/24 03:00:00 PM,34.585,22.0,,,
1949,05/19/24 04:00:00 PM,35.328,61.0,,,
1950,05/19/24 05:00:00 PM,35.649,32.0,,,
1951,05/19/24 06:00:00 PM,35.115,44.0,,,
1952,05/19/24 07:00:00 PM,35.009,18.0,,,
1953,05/19/24 08:00:00 PM,35.009,3.0,,,
1954,05/19/24 09:00:00 PM,34.903,2.0,,,
1955,05/19/24 10:00:00 PM,35.115,4.0,,,
1956,05/19/24 11:00:00 PM,34.903,4.0,,,
1957,05/20/24 12:00:00 AM,34.585,3.0,,,
1958,05/20/24 01:00:00 AM,34.479,3.0,,,
1959,05/20/24 02:00:00 AM,34.163,3.0,,,
1960,05/20/24 03:00:00 AM,33.953,3.0,,,
1961,05/20/24 04:00:00 AM,33.848,3.0,,,
1962,05/20/24 05:00:00 AM,33.639,3.0,,,
1963,05/20/24 06:00:00 AM,33.535,3.0,,,
1964,05/20/24 07:00:00 AM,33.430,5.0,,,
1965,05/20/24 08:00:00 AM,33.430,8.0,,,
1966,05/20/24 09:00:00 AM,33.535,29.0,,,
1967,05/20/24 10:00:00 AM,33.430,23.0,,,
1968,05/20/24 11:00:00 AM,33.639,48.0,,,
1969,05/20/24 12:00:00 PM,33.848,78.0,,,
1970,05/20/24 01:00:00 PM,34.268,70.0,,,
1971,05/20/24 02:00:00 PM,34.374,59.0,,,
1972,05/20/24 03:00:00 PM,35.009,79.0,,,
1973,05/20/24 04:00:00 PM,35.328,95.0,,,
1974,05/20/24 05:00:00 PM,35.435,114.0,,,
1975,05/20/24 06:00:00 PM,35.435,48.0,,,
1976,05/20/24 07:00:00 PM,35.222,22.0,,,
1977,05/20/24 08:00:00 PM,35.222,4.0,,,
1978,05/20/24 09:00:00 PM,35.222,2.0,,,
1979,05/20/24 10:00:00 PM,35.115,2.0,,,
1980,05/20/24 11:00:00 PM,34.903,2.0,,,
1981,05/21/24 12:00:00 AM,34.691,2.0,,,
1982,05/21/24 01:00:00 AM,34.479,2.0,,,
1983,05/21/24 02:00:00 AM,34.268,2.0,,,
1984,05/21/24 03:00:00 AM,34.163,2.0,,,
1985,05/21/24 04:00:00 AM,34.058,2.0,,,
1986,05/21/24 05:00:00 AM,33.848,2.0,,,
1987,05/21/24 06:00:00 AM,33.639,2.0,,,
1988,05/21/24 07:00:00 AM,33.639,10.0,,,
1989,05/21/24 08:00:00 AM,33.743,20.0,,,
1990,05/21/24 09:00:00 AM,34.268,34.0,,,
1991,05/21/24 10:00:00 AM,34.163,31.0,,,
1992,05/21/24 11:00:00 AM,34.374,46.0,,,
1993,05/21/24 12:00:00 PM,34.479,59.0,,,
1994,05/21/24 01:00:00 PM,34.903,85.0,,,
1995,05/21/24 02:00:00 PM,35.222,85.0,,,
1996,05/21/24 03:00:00 PM,35.009,29.0,,,
1997,05/21/24 04:00:00 PM,34.796,17.0,,,
1998,05/21/24 05:00:00 PM,34.585,7.0,,,
1999,05/21/24 06:00:00 PM,34.585,2.0,,,
2000,05/21/24 07:00:00 PM,34.479,9.0,,,
2001,05/21/24 08:00:00 PM,34.374,7.0,,,
2002,05/21/24 09:00:00 PM,34.163,2.0,,,
2003,05/21/24 10:00:00 PM,33.953,2.0,,,
2004,05/21/24 11:00:00 PM,33.848,2.0,,,
2005,05/22/24 12:00:00 AM,33.535,2.0,,,
2006,05/22/24 01:00:00 AM,33.430,2.0,,,
2007,05/22/24 02:00:00 AM,33.326,2.0,,,
2008,05/22/24 03:00:00 AM,33.118,2.0,,,
2009,05/22/24 04:00:00 AM,33.014,2.0,,,
2010,05/22/24 05:00:00 AM,32.911,2.0,,,
2011,05/22/24 06:00:00 AM,32.704,3.0,,,
2012,05/22/24 07:00:00 AM,32.704,11.0,,,
2013,05/22/24 08:00:00 AM,32.704,107.0,,,
2014,05/22/24 09:00:00 AM,33.118,82.0,,,
2015,05/22/24 10:00:00 AM,32.911,15.0,,,
2016,05/22/24 11:00:00 AM,33.535,80.0,,,
2017,05/22/24 12:00:00 PM,32.911,23.0,,,
2018,05/22/24 01:00:00 PM,33.222,39.0,,,
2019,05/22/24 02:00:00 PM,33.430,57.0,,,
2020,05/22/24 03:00:00 PM,33.953,88.0,,,
2021,05/22/24 04:00:00 PM,34.163,41.0,,,
2022,05/22/24 05:00:00 PM,34.479,36.0,,,
2023,05/22/24 06:00:00 PM,34.691,29.0,,,
2024,05/22/24 07:00:00 PM,34.058,14.0,,,
2025,05/22/24 08:00:00 PM,33.743,3.0,,,
2026,05/22/24 09:00:00 PM,33.430,1.0,,,
2027,05/22/24 10:00:00 PM,33.222,1.0,,,
2028,05/22/24 11:00:00 PM,33.014,1.0,,,
2029,05/23/24 12:00:00 AM,32.911,2.0,,,
2030,05/23/24 01:00:00 AM,32.807,2.0,,,
2031,05/23/24 02:00:00 AM,32.704,2.0,,,
2032,05/23/24 03:00:00 AM,32.497,2.0,,,
2033,05/23/24 04:00:00 AM,32.394,2.0,,,
2034,05/23/24 05:00:00 AM,32.291,2.0,,,
2035,05/23/24 06:00:00 AM,32.188,2.0,,,
2036,05/23/24 07:00:00 AM,32.086,7.0,,,
2037,05/23/24 08:00:00 AM,32.188,18.0,,,
2038,05/23/24 09:00:00 AM,32.394,64.0,,,
2039,05/23/24 10:00:00 AM,32.704,42.0,,,
2040,05/23/24 11:00:00 AM,32.600,46.0,,,
2041,05/23/24 12:00:00 PM,32.911,39.0,,,
2042,05/23/24 01:00:00 PM,33.118,85.0,,,
2043,05/23/24 02:00:00 PM,33.326,39.0,,,
2044,05/23/24 03:00:00 PM,33.430,36.0,,,
2045,05/23/24 04:00:00 PM,33.848,125.0,,,
2046,05/23/24 05:00:00 PM,33.848,29.0,,,
2047,05/23/24 06:00:00 PM,33.953,36.0,,,
2048,05/23/24 07:00:00 PM,33.953,23.0,,,
2049,05/23/24 08:00:00 PM,33.953,4.0,,,
2050,05/23/24 09:00:00 PM,33.848,2.0,,,
2051,05/23/24 10:00:00 PM,33.639,2.0,,,
2052,05/23/24 11:00:00 PM,33.430,2.0,,,
2053,05/24/24 12:00:00 AM,33.326,1.0,,,
2054,05/24/24 01:00:00 AM,33.118,1.0,,,
2055,05/24/24 02:00:00 AM,33.118,1.0,,,
2056,05/24/24 03:00:00 AM,33.014,1.0,,,
2057,05/24/24 04:00:00 AM,32.911,1.0,,,
2058,05/24/24 05:00:00 AM,32.704,1.0,,,
2059,05/24/24 06:00:00 AM,32.600,2.0,,,
2060,05/24/24 07:00:00 AM,32.600,9.0,,,
2061,05/24/24 08:00:00 AM,32.807,20.0,,,
2062,05/24/24 09:00:00 AM,33.014,33.0,,,
2063,05/24/24 10:00:00 AM,33.326,42.0,,,
2064,05/24/24 11:00:00 AM,33.430,35.0,,,
2065,05/24/24 12:00:00 PM,33.743,57.0,,,
2066,05/24/24 01:00:00 PM,33.743,102.0,,,
2067,05/24/24 02:00:00 PM,34.268,33.0,,,
2068,05/24/24 03:00:00 PM,34.479,97.0,,,
2069,05/24/24 04:00:00 PM,34.796,86.0,,,
2070,05/24/24 05:00:00 PM,34.903,30.0,,,
2071,05/24/24 06:00:00 PM,34.903,75.0,,,
2072,05/24/24 07:00:00 PM,34.374,7.0,,,
2073,05/24/24 08:00:00 PM,34.268,3.0,,,
2074,05/24/24 09:00:00 PM,34.163,1.0,,,
2075,05/24/24 10:00:00 PM,33.953,1.0,,,
2076,05/24/24 11:00:00 PM,33.743,1.0,,,
2077,05/25/24 12:00:00 AM,33.639,1.0,,,
2078,05/25/24 01:00:00 AM,33.430,1.0,,,
2079,05/25/24 02:00:00 AM,33.326,1.0,,,
2080,05/25/24 03:00:00 AM,33.222,1.0,,,
2081,05/25/24 04:00:00 AM,33.014,1.0,,,
2082,05/25/24 05:00:00 AM,32.911,1.0,,,
2083,05/25/24 06:00:00 AM,32.704,2.0,,,
2084,05/25/24 07:00:00 AM,32.704,15.0,,,
2085,05/25/24 08:00:00 AM,32.807,37.0,,,
2086,05/25/24 09:00:00 AM,33.014,91.0,,,
2087,05/25/24 10:00:00 AM,33.326,76.0,,,
2088,05/25/24 11:00:00 AM,33.326,91.0,,,
2089,05/25/24 12:00:00 PM,33.535,79.0,,,
2090,05/25/24 01:00:00 PM,33.848,75.0,,,
2091,05/25/24 02:00:00 PM,34.268,86.0,,,
2092,05/25/24 03:00:00 PM,34.585,97.0,,,
2093,05/25/24 04:00:00 PM,34.903,128.0,,,
2094,05/25/24 05:00:00 PM,35.009,108.0,,,
2095,05/25/24 06:00:00 PM,35.009,84.0,,,
2096,05/25/24 07:00:00 PM,34.796,29.0,,,
2097,05/25/24 08:00:00 PM,34.479,4.0,,,
2098,05/25/24 09:00:00 PM,34.268,2.0,,,
2099,05/25/24 10:00:00 PM,34.058,2.0,,,
2100,05/25/24 11:00:00 PM,33.848,2.0,,,
2101,05/26/24 12:00:00 AM,33.639,2.0,,,
2102,05/26/24 01:00:00 AM,33.535,2.0,,,
2103,05/26/24 02:00:00 AM,33.222,2.0,,,
2104,05/26/24 03:00:00 AM,33.222,2.0,,,
2105,05/26/24 04:00:00 AM,33.118,2.0,,,
2106,05/26/24 05:00:00 AM,32.911,2.0,,,
2107,05/26/24 06:00:00 AM,32.911,2.0,,,
2108,05/26/24 07:00:00 AM,32.704,2.0,,,
2109,05/26/24 08:00:00 AM,32.600,7.0,,,
2110,05/26/24 09:00:00 AM,32.704,21.0,,,
2111,05/26/24 10:00:00 AM,33.222,43.0,,,
2112,05/26/24 11:00:00 AM,33.222,47.0,,,
2113,05/26/24 12:00:00 PM,33.430,43.0,,,
2114,05/26/24 01:00:00 PM,33.848,78.0,,,
2115,05/26/24 02:00:00 PM,34.163,87.0,,,
2116,05/26/24 03:00:00 PM,34.374,121.0,,,
2117,05/26/24 04:00:00 PM,34.691,123.0,,,
2118,05/26/24 05:00:00 PM,34.903,88.0,,,
2119,05/26/24 06:00:00 PM,34.796,67.0,,,
2120,05/26/24 07:00:00 PM,34.479,7.0,,,
2121,05/26/24 08:00:00 PM,34.374,4.0,,,
2122,05/26/24 09:00:00 PM,34.163,1.0,,,
2123,05/26/24 10:00:00 PM,33.953,1.0,,,
2124,05/26/24 11:00:00 PM,33.848,1.0,,,
2125,05/27/24 12:00:00 AM,33.743,2.0,,,
2126,05/27/24 01:00:00 AM,33.535,1.0,,,
2127,05/27/24 02:00:00 AM,33.430,2.0,,,
2128,05/27/24 03:00:00 AM,33.326,1.0,,,
2129,05/27/24 04:00:00 AM,33.222,1.0,,,
2130,05/27/24 05:00:00 AM,33.118,1.0,,,
2131,05/27/24 06:00:00 AM,33.014,3.0,,,
2132,05/27/24 07:00:00 AM,33.014,10.0,,,
2133,05/27/24 08:00:00 AM,33.118,89.0,,,
2134,05/27/24 09:00:00 AM,33.430,122.0,,,
2135,05/27/24 10:00:00 AM,33.535,85.0,,,
2136,05/27/24 11:00:00 AM,33.743,96.0,,,
2137,05/27/24 12:00:00 PM,34.058,80.0,,,
2138,05/27/24 01:00:00 PM,34.163,85.0,,,
2139,05/27/24 02:00:00 PM,34.691,90.0,,,
2140,05/27/24 03:00:00 PM,35.222,115.0,,,
2141,05/27/24 04:00:00 PM,35.435,54.0,,,
2142,05/27/24 05:00:00 PM,35.435,47.0,,,
2143,05/27/24 06:00:00 PM,35.864,38.0,,,
2144,05/27/24 07:00:00 PM,35.222,14.0,,,
2145,05/27/24 08:00:00 PM,34.903,4.0,,,
2146,05/27/24 09:00:00 PM,34.691,1.0,,,
2147,05/27/24 10:00:00 PM,34.479,1.0,,,
2148,05/27/24 11:00:00 PM,34.374,1.0,,,
2149,05/28/24 12:00:00 AM,34.163,1.0,,,
2150,05/28/24 01:00:00 AM,34.058,1.0,,,
2151,05/28/24 02:00:00 AM,33.848,2.0,,,
2152,05/28/24 03:00:00 AM,33.743,1.0,,,
2153,05/28/24 04:00:00 AM,33.535,1.0,,,
2154,05/28/24 05:00:00 AM,33.430,1.0,,,
2155,05/28/24 06:00:00 AM,33.326,2.0,,,
2156,05/28/24 07:00:00 AM,33.222,15.0,,,
2157,05/28/24 08:00:00 AM,33.326,25.0,,,
2158,05/28/24 09:00:00 AM,33.430,42.0,,,
2159,05/28/24 10:00:00 AM,33.743,67.0,,,
2160,05/28/24 11:00:00 AM,34.058,95.0,,,
2161,05/28/24 12:00:00 PM,34.058,93.0,,,
2162,05/28/24 01:00:00 PM,34.585,85.0,,,
2163,05/28/24 02:00:00 PM,34.903,103.0,,,
2164,05/28/24 03:00:00 PM,35.328,97.0,,,
2165,05/28/24 04:00:00 PM,35.435,86.0,,,
2166,05/28/24 05:00:00 PM,35.864,69.0,,,
2167,05/28/24 06:00:00 PM,35.328,36.0,,,
2168,05/28/24 07:00:00 PM,35.222,20.0,,,
2169,05/28/24 08:00:00 PM,34.796,4.0,,,
2170,05/28/24 09:00:00 PM,34.691,1.0,,,
2171,05/28/24 10:00:00 PM,34.479,1.0,,,
2172,05/28/24 11:00:00 PM,34.374,1.0,,,
2173,05/29/24 12:00:00 AM,34.163,1.0,,,
2174,05/29/24 01:00:00 AM,34.058,1.0,,,
2175,05/29/24 02:00:00 AM,33.953,1.0,,,
2176,05/29/24 03:00:00 AM,33.743,1.0,,,
2177,05/29/24 04:00:00 AM,33.639,1.0,,,
2178,05/29/24 05:00:00 AM,33.535,1.0,,,
2179,05/29/24 06:00:00 AM,33.430,2.0,,,
2180,05/29/24 07:00:00 AM,33.326,24.0,,,
2181,05/29/24 08:00:00 AM,33.535,28.0,,,
2182,05/29/24 09:00:00 AM,33.743,102.0,,,
2183,05/29/24 10:00:00 AM,34.058,104.0,,,
2184,05/29/24 11:00:00 AM,34.163,73.0,,,
2185,05/29/24 12:00:00 PM,34.163,111.0,,,
2186,05/29/24 01:00:00 PM,34.691,101.0,,,
2187,05/29/24 02:00:00 PM,34.903,66.0,,,
2188,05/29/24 03:00:00 PM,35.756,71.0,,,
2189,05/29/24 04:00:00 PM,36.403,77.0,,,
2190,05/29/24 05:00:00 PM,36.403,50.0,,,
2191,05/29/24 06:00:00 PM,36.620,38.0,,,
2192,05/29/24 07:00:00 PM,36.295,24.0,,,
2193,05/29/24 08:00:00 PM,35.756,5.0,,,
2194,05/29/24 09:00:00 PM,35.435,1.0,,,
2195,05/29/24 10:00:00 PM,35.115,1.0,,,
2196,05/29/24 11:00:00 PM,34.796,1.0,,,
2197,05/30/24 12:00:00 AM,34.479,1.0,,,
2198,05/30/24 01:00:00 AM,34.268,1.0,,,
2199,05/30/24 02:00:00 AM,34.058,1.0,,,
2200,05/30/24 03:00:00 AM,33.953,1.0,,,
2201,05/30/24 04:00:00 AM,33.743,1.0,,,
2202,05/30/24 05:00:00 AM,33.639,1.0,,,
2203,05/30/24 06:00:00 AM,33.430,3.0,,,
2204,05/30/24 07:00:00 AM,33.430,8.0,,,
2205,05/30/24 08:00:00 AM,33.639,27.0,,,
2206,05/30/24 09:00:00 AM,33.639,18.0,,,
2207,05/30/24 10:00:00 AM,33.953,56.0,,,
2208,05/30/24 11:00:00 AM,34.058,64.0,,,
2209,05/30/24 12:00:00 PM,34.163,68.0,,,
2210,05/30/24 01:00:00 PM,34.268,68.0,,,
2211,05/30/24 02:00:00 PM,34.796,110.0,,,
2212,05/30/24 03:00:00 PM,35.115,128.0,,,
2213,05/30/24 04:00:00 PM,35.115,98.0,,,
2214,05/30/24 05:00:00 PM,35.649,95.0,,,
2215,05/30/24 06:00:00 PM,35.542,58.0,,,
2216,05/30/24 07:00:00 PM,35.328,18.0,,,
2217,05/30/24 08:00:00 PM,35.115,6.0,,,
2218,05/30/24 09:00:00 PM,34.903,1.0,,,
2219,05/30/24 10:00:00 PM,34.691,1.0,,,
2220,05/30/24 11:00:00 PM,34.585,1.0,,,
2221,05/31/24 12:00:00 AM,34.374,1.0,,,
2222,05/31/24 01:00:00 AM,34.163,1.0,,,
2223,05/31/24 02:00:00 AM,34.058,1.0,,,
2224,05/31/24 03:00:00 AM,33.953,1.0,,,
2225,05/31/24 04:00:00 AM,33.848,1.0,,,
2226,05/31/24 05:00:00 AM,33.743,1.0,,,
2227,05/31/24 06:00:00 AM,33.639,2.0,,,
2228,05/31/24 07:00:00 AM,33.639,12.0,,,
2229,05/31/24 08:00:00 AM,33.639,18.0,,,
2230,05/31/24 09:00:00 AM,33.743,35.0,,,
2231,05/31/24 10:00:00 AM,33.848,65.0,,,
2232,05/31/24 11:00:00 AM,33.953,67.0,,,
2233,05/31/24 12:00:00 PM,33.953,76.0,,,
2234,05/31/24 01:00:00 PM,34.268,104.0,,,
2235,05/31/24 02:00:00 PM,34.374,80.0,,,
2236,05/31/24 03:00:00 PM,34.374,64.0,,,
2237,05/31/24 04:00:00 PM,34.479,40.0,,,
2238,05/31/24 05:00:00 PM,34.268,16.0,,,
2239,05/31/24 06:00:00 PM,34.268,7.0,,,
2240,05/31/24 07:00:00 PM,34.163,4.0,,,
2241,05/31/24 08:00:00 PM,33.953,2.0,,,
2242,05/31/24 09:00:00 PM,33.848,1.0,,,
2243,05/31/24 10:00:00 PM,33.743,1.0,,,
2244,05/31/24 11:00:00 PM,33.535,1.0,,,
2245,06/01/24 12:00:00 AM,33.430,1.0,,,
2246,06/01/24 01:00:00 AM,33.326,1.0,,,
2247,06/01/24 02:00:00 AM,33.222,1.0,,,
2248,06/01/24 03:00:00 AM,33.118,1.0,,,
2249,06/01/24 04:00:00 AM,33.014,1.0,,,
2250,06/01/24 05:00:00 AM,32.911,1.0,,,
2251,06/01/24 06:00:00 AM,32.911,1.0,,,
2252,06/01/24 07:00:00 AM,32.911,7.0,,,
2253,06/01/24 08:00:00 AM,32.807,9.0,,,
2254,06/01/24 09:00:00 AM,32.807,5.0,,,
2255,06/01/24 10:00:00 AM,32.704,6.0,,,
2256,06/01/24 11:00:00 AM,32.807,29.0,,,
2257,06/01/24 12:00:00 PM,32.807,46.0,,,
2258,06/01/24 01:00:00 PM,33.014,43.0,,,
2259,06/01/24 02:00:00 PM,33.222,45.0,,,
2260,06/01/24 03:00:00 PM,33.535,62.0,,,
2261,06/01/24 04:00:00 PM,33.953,152.0,,,
2262,06/01/24 05:00:00 PM,34.163,41.0,,,
2263,06/01/24 06:00:00 PM,34.163,47.0,,,
2264,06/01/24 07:00:00 PM,34.163,9.0,,,
2265,06/01/24 08:00:00 PM,33.953,5.0,,,
2266,06/01/24 09:00:00 PM,33.743,1.0,,,
2267,06/01/24 10:00:00 PM,33.639,1.0,,,
2268,06/01/24 11:00:00 PM,33.535,1.0,,,
2269,06/02/24 12:00:00 AM,33.430,1.0,,,
2270,06/02/24 01:00:00 AM,33.326,1.0,,,
2271,06/02/24 02:00:00 AM,33.222,1.0,,,
2272,06/02/24 03:00:00 AM,33.118,1.0,,,
2273,06/02/24 04:00:00 AM,33.014,1.0,,,
2274,06/02/24 05:00:00 AM,32.911,1.0,,,
2275,06/02/24 06:00:00 AM,32.911,2.0,,,
2276,06/02/24 07:00:00 AM,32.911,10.0,,,
2277,06/02/24 08:00:00 AM,33.222,26.0,,,
2278,06/02/24 09:00:00 AM,33.535,39.0,,,
2279,06/02/24 10:00:00 AM,33.639,55.0,,,
2280,06/02/24 11:00:00 AM,33.743,49.0,,,
2281,06/02/24 12:00:00 PM,33.953,86.0,,,
2282,06/02/24 01:00:00 PM,34.268,53.0,,,
2283,06/02/24 02:00:00 PM,34.585,128.0,,,
2284,06/02/24 03:00:00 PM,34.796,136.0,,,
2285,06/02/24 04:00:00 PM,34.903,75.0,,,
2286,06/02/24 05:00:00 PM,34.903,94.0,,,
2287,06/02/24 06:00:00 PM,35.009,71.0,,,
2288,06/02/24 07:00:00 PM,34.903,20.0,,,
2289,06/02/24 08:00:00 PM,35.009,4.0,,,
2290,06/02/24 09:00:00 PM,35.115,1.0,,,
2291,06/02/24 10:00:00 PM,34.903,1.0,,,
2292,06/02/24 11:00:00 PM,34.796,1.0,,,
2293,06/03/24 12:00:00 AM,34.585,1.0,,,
2294,06/03/24 01:00:00 AM,34.479,1.0,,,
2295,06/03/24 02:00:00 AM,34.374,1.0,,,
2296,06/03/24 03:00:00 AM,34.268,1.0,,,
2297,06/03/24 04:00:00 AM,34.058,1.0,,,
2298,06/03/24 05:00:00 AM,33.953,1.0,,,
2299,06/03/24 06:00:00 AM,33.848,2.0,,,
2300,06/03/24 07:00:00 AM,33.848,8.0,,,
2301,06/03/24 08:00:00 AM,34.058,21.0,,,
2302,06/03/24 09:00:00 AM,34.374,29.0,,,
2303,06/03/24 10:00:00 AM,34.479,34.0,,,
2304,06/03/24 11:00:00 AM,34.796,56.0,,,
2305,06/03/24 12:00:00 PM,35.009,57.0,,,
2306,06/03/24 01:00:00 PM,35.328,59.0,,,
2307,06/03/24 02:00:00 PM,35.222,49.0,,,
2308,06/03/24 03:00:00 PM,35.649,24.0,,,
2309,06/03/24 04:00:00 PM,36.295,79.0,,,
2310,06/03/24 05:00:00 PM,35.756,20.0,,,
2311,06/03/24 06:00:00 PM,35.649,13.0,,,
2312,06/03/24 07:00:00 PM,35.649,12.0,,,
2313,06/03/24 08:00:00 PM,35.542,4.0,,,
2314,06/03/24 09:00:00 PM,35.328,1.0,,,
2315,06/03/24 10:00:00 PM,35.115,1.0,,,
2316,06/03/24 11:00:00 PM,34.903,1.0,,,
2317,06/04/24 12:00:00 AM,34.796,1.0,,,
2318,06/04/24 01:00:00 AM,34.691,1.0,,,
2319,06/04/24 02:00:00 AM,34.585,1.0,,,
2320,06/04/24 03:00:00 AM,34.479,1.0,,,
2321,06/04/24 04:00:00 AM,34.374,1.0,,,
2322,06/04/24 05:00:00 AM,34.268,1.0,,,
2323,06/04/24 06:00:00 AM,34.163,2.0,,,
2324,06/04/24 07:00:00 AM,34.163,6.0,,,
2325,06/04/24 08:00:00 AM,34.163,18.0,,,
2326,06/04/24 09:00:00 AM,33.953,8.0,,,
2327,06/04/24 10:00:00 AM,34.058,20.0,,,
2328,06/04/24 11:00:00 AM,34.585,56.0,,,
2329,06/04/24 12:00:00 PM,34.585,43.0,,,
2330,06/04/24 01:00:00 PM,34.691,45.0,,,
2331,06/04/24 02:00:00 PM,35.115,96.0,,,
2332,06/04/24 03:00:00 PM,35.222,66.0,,,
2333,06/04/24 04:00:00 PM,35.649,34.0,,,
2334,06/04/24 05:00:00 PM,35.542,32.0,,,
2335,06/04/24 06:00:00 PM,35.542,103.0,,,
2336,06/04/24 07:00:00 PM,35.756,13.0,,,
2337,06/04/24 08:00:00 PM,35.649,4.0,,,
2338,06/04/24 09:00:00 PM,35.649,2.0,,,
2339,06/04/24 10:00:00 PM,35.435,1.0,,,
2340,06/04/24 11:00:00 PM,35.328,1.0,,,
2341,06/05/24 12:00:00 AM,35.222,1.0,,,
2342,06/05/24 01:00:00 AM,35.009,1.0,,,
2343,06/05/24 02:00:00 AM,34.903,1.0,,,
2344,06/05/24 03:00:00 AM,34.585,1.0,,,
2345,06/05/24 04:00:00 AM,34.374,1.0,,,
2346,06/05/24 05:00:00 AM,34.268,1.0,,,
2347,06/05/24 06:00:00 AM,34.163,1.0,,,
2348,06/05/24 07:00:00 AM,34.163,2.0,,,
2349,06/05/24 08:00:00 AM,34.058,3.0,,,
2350,06/05/24 09:00:00 AM,34.163,29.0,,,
2351,06/05/24 10:00:00 AM,34.585,128.0,,,
2352,06/05/24 11:00:00 AM,34.691,85.0,,,
2353,06/05/24 12:00:00 PM,34.903,79.0,,,
2354,06/05/24 01:00:00 PM,35.542,64.0,,,
2355,06/05/24 02:00:00 PM,35.971,43.0,,,
2356,06/05/24 03:00:00 PM,36.295,42.0,,,
2357,06/05/24 04:00:00 PM,36.837,34.0,,,
2358,06/05/24 05:00:00 PM,37.165,27.0,,,
2359,06/05/24 06:00:00 PM,37.055,20.0,,,
2360,06/05/24 07:00:00 PM,36.620,12.0,,,
2361,06/05/24 08:00:00 PM,36.403,4.0,,,
2362,06/05/24 09:00:00 PM,36.079,2.0,,,
2363,06/05/24 10:00:00 PM,35.864,1.0,,,
2364,06/05/24 11:00:00 PM,35.649,1.0,,,
2365,06/06/24 12:00:00 AM,35.435,1.0,,,
2366,06/06/24 01:00:00 AM,35.328,1.0,,,
2367,06/06/24 02:00:00 AM,35.115,1.0,,,
2368,06/06/24 03:00:00 AM,35.009,1.0,,,
2369,06/06/24 04:00:00 AM,34.796,1.0,,,
2370,06/06/24 05:00:00 AM,34.691,1.0,,,
2371,06/06/24 06:00:00 AM,34.585,2.0,,,
2372,06/06/24 07:00:00 AM,34.585,31.0,,,
2373,06/06/24 08:00:00 AM,34.691,94.0,,,
2374,06/06/24 09:00:00 AM,34.903,102.0,,,
2375,06/06/24 10:00:00 AM,34.903,107.0,,,
2376,06/06/24 11:00:00 AM,35.009,92.0,,,
2377,06/06/24 12:00:00 PM,35.222,72.0,,,
2378,06/06/24 01:00:00 PM,35.435,59.0,,,
2379,06/06/24 02:00:00 PM,35.864,45.0,,,
2380,06/06/24 03:00:00 PM,36.079,40.0,,,
2381,06/06/24 04:00:00 PM,36.295,41.0,,,
2382,06/06/24 05:00:00 PM,36.403,30.0,,,
2383,06/06/24 06:00:00 PM,36.187,24.0,,,
2384,06/06/24 07:00:00 PM,35.864,12.0,,,
2385,06/06/24 08:00:00 PM,35.649,4.0,,,
2386,06/06/24 09:00:00 PM,35.435,2.0,,,
2387,06/06/24 10:00:00 PM,35.328,1.0,,,
2388,06/06/24 11:00:00 PM,35.222,1.0,,,
2389,06/07/24 12:00:00 AM,35.115,1.0,,,
2390,06/07/24 01:00:00 AM,35.009,1.0,,,
2391,06/07/24 02:00:00 AM,34.796,1.0,,,
2392,06/07/24 03:00:00 AM,34.691,1.0,,,
2393,06/07/24 04:00:00 AM,34.585,1.0,,,
2394,06/07/24 05:00:00 AM,34.374,1.0,,,
2395,06/07/24 06:00:00 AM,34.268,2.0,,,
2396,06/07/24 07:00:00 AM,34.268,22.0,,,
2397,06/07/24 08:00:00 AM,34.479,56.0,,,
2398,06/07/24 09:00:00 AM,34.691,119.0,,,
2399,06/07/24 10:00:00 AM,34.903,117.0,,,
2400,06/07/24 11:00:00 AM,35.328,77.0,,,
2401,06/07/24 12:00:00 PM,35.542,80.0,,,
2402,06/07/24 01:00:00 PM,36.079,56.0,,,
2403,06/07/24 02:00:00 PM,36.295,59.0,,,
2404,06/07/24 03:00:00 PM,36.620,40.0,,,
2405,06/07/24 04:00:00 PM,37.055,34.0,,,
2406,06/07/24 05:00:00 PM,37.165,29.0,,,
2407,06/07/24 06:00:00 PM,37.165,24.0,,,
2408,06/07/24 07:00:00 PM,36.946,12.0,,,
2409,06/07/24 08:00:00 PM,36.946,4.0,,,
